code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600059,2020-04-28,2020-03-31,0.011018,0.125448,0.423502,45875389.110000,0.229603,,808524165.00,808524165.00
sh.600059,2020-08-29,2020-06-30,0.016057,0.113706,0.373779,65865812.170000,0.216785,568176819.730000,808524165.00,808524165.00
sh.600059,2020-10-24,2020-09-30,0.020493,0.097356,0.381974,83711084.560000,0.216989,,808524165.00,808524165.00
sh.600059,2021-04-30,2020-12-31,0.035647,0.114417,0.351059,148844637.000000,0.186133,1278726541.340000,808524165.00,808524165.00
sh.600059,2021-04-30,2021-03-31,0.014325,0.121383,0.361843,60818830.180000,0.204723,,808524165.00,808524165.00
sh.600059,2021-08-18,2021-06-30,0.018538,0.114065,0.365185,87159117.350000,0.188121,747801335.670000,911542413.00,808524165.00
sh.600059,2021-10-23,2021-09-30,0.026721,0.115430,0.373441,126794682.660000,0.210809,,911542413.00,808524165.00
sh.600059,2022-04-15,2021-12-31,0.041687,0.127240,0.359554,200608140.600000,0.219924,1544173341.830000,911542413.00,911542413.00
sh.600059,2022-04-27,2022-03-31,0.012790,0.122192,0.350585,68906998.390000,0.228255,,911542413.00,911542413.00
sh.600059,2022-08-11,2022-06-30,0.016738,0.112772,0.362238,88469680.930000,0.221866,763698650.240000,911542413.00,911542413.00
sh.600059,2022-10-26,2022-09-30,0.024205,0.115415,0.362677,129421571.380000,0.223152,,911542413.00,911542413.00
sh.600059,2023-04-13,2022-12-31,0.037196,0.124612,0.354314,201867539.940000,0.221469,1586470033.810000,911542413.00,911542413.00
sh.600059,2023-04-26,2023-03-31,0.010658,0.116078,0.366118,59455939.560000,0.210336,,911542413.00,911542413.00
sh.600059,2023-08-11,2023-06-30,0.016351,0.114835,0.373084,90554086.790000,0.221560,765514604.600000,911542413.00,911542413.00
sh.600059,2023-10-25,2023-09-30,0.024119,0.115716,0.371441,134204989.070000,0.224496,,911542413.00,911542413.00
sh.600059,2024-03-29,2023-12-31,0.070135,0.223180,0.375801,398086321.010000,0.435115,1745497152.320000,911542413.00,911542413.00
sh.600059,2024-04-26,2024-03-31,0.010603,0.110428,0.365392,62637930.160000,0.438561,,911542413.00,911542413.00
sh.600059,2024-08-16,2024-06-30,0.016339,0.107695,0.370990,95814963.910000,0.440401,889211490.110000,911542413.00,911542413.00
sh.600059,2024-10-26,2024-09-30,0.023135,0.104941,0.367472,135460315.670000,0.436689,,911542413.00,911542413.00
sh.600060,2010-04-23,2010-03-31,0.027511,0.027487,0.168270,143748831.070000,0.949939,,577767810.00,493767810.00
sh.600060,2010-08-27,2010-06-30,0.049518,0.026250,0.153603,249081250.550000,0.667098,8924942168.070000,866651715.00,740651715.00
sh.600060,2010-10-29,2010-09-30,0.089705,0.029964,0.160070,459720288.920000,0.746003,,866651715.00,740651715.00
sh.600060,2011-04-18,2010-12-31,0.157823,0.039475,0.173420,839386541.380000,0.963369,19773779340.760000,866651715.00,866651715.00
sh.600060,2011-04-28,2011-03-31,0.045365,0.053955,0.213889,269457962.880000,1.109459,,866651715.00,866651715.00
sh.600060,2011-08-24,2011-06-30,0.088550,0.053394,0.204012,523191429.220000,1.275897,9188620304.430000,866651715.00,866651715.00
sh.600060,2011-10-21,2011-09-30,0.147239,0.054189,0.199611,892178698.420000,1.454323,,868874265.00,868874265.00
sh.600060,2012-04-10,2011-12-31,0.263082,0.072769,0.208693,1711798844.960000,1.943972,21754069036.030000,868874265.00,868874265.00
sh.600060,2012-04-23,2012-03-31,0.043334,0.064823,0.193718,327828814.980000,2.006136,,868874265.00,868874265.00
sh.600060,2012-07-20,2012-06-30,0.077111,0.058043,0.178446,584240635.760000,2.009751,9364119257.160000,868874265.00,868874265.00
sh.600060,2012-10-26,2012-09-30,0.118915,0.054858,0.175785,916797484.300000,1.308722,,1306645222.00,1306645222.00
sh.600060,2013-04-03,2012-12-31,0.200999,0.064579,0.180180,1630751338.860000,1.226928,23213664391.590000,1306645222.00,1306645222.00
sh.600060,2013-04-17,2013-03-31,0.054899,0.077032,0.185421,529157033.280000,1.363387,,1306645222.00,1306645222.00
sh.600060,2013-08-16,2013-06-30,0.090892,0.061991,0.177448,843288338.430000,1.407134,12746489581.640000,1306645222.00,1306645222.00
sh.600060,2013-10-25,2013-09-30,0.124162,0.056160,0.178729,1159952438.990000,1.395170,,1306645222.00,1306645222.00
sh.600060,2014-04-25,2013-12-31,0.169541,0.057000,0.179194,1623349310.010000,1.209707,26469423333.040000,1308481222.00,1308481222.00
sh.600060,2014-04-25,2014-03-31,0.045121,0.068293,0.169898,471521399.730000,1.179749,,1308481222.00,1308481222.00
sh.600060,2014-08-22,2014-06-30,0.061545,0.046604,0.162107,617898604.250000,1.058713,12269422135.080000,1308481222.00,1308481222.00
sh.600060,2014-10-29,2014-09-30,0.090892,0.044922,0.166160,947525403.320000,1.050981,,1308481222.00,1308481222.00
sh.600060,2015-04-25,2014-12-31,0.135214,0.049740,0.168342,1442802160.150000,1.069975,26363559592.250000,1308481222.00,1308481222.00
sh.600060,2015-04-25,2015-03-31,0.043656,0.066205,0.168108,498312331.360000,1.090042,,1308481222.00,1308481222.00
sh.600060,2015-08-22,2015-06-30,0.057245,0.046053,0.152528,644808542.920000,1.079252,13054767806.830000,1308481222.00,1308481222.00
sh.600060,2015-10-24,2015-09-30,0.083820,0.042619,0.158928,943133231.370000,1.076719,,1308481222.00,1308481222.00
sh.600060,2016-04-27,2015-12-31,0.131143,0.050894,0.170256,1536478537.600000,1.137794,28038264476.500000,1308481222.00,1308481222.00
sh.600060,2016-04-27,2016-03-31,0.043804,0.074818,0.186593,533369058.670000,1.175491,,1308481222.00,1308481222.00
sh.600060,2016-08-12,2016-06-30,0.060465,0.055777,0.166699,741245139.370000,1.226333,12150510854.010000,1308481222.00,1308481222.00
sh.600060,2016-10-25,2016-09-30,0.093182,0.051705,0.165028,1141419985.420000,1.299609,,1308481222.00,1308481222.00
sh.600060,2017-03-03,2016-12-31,0.140325,0.056205,0.165825,1789156287.100000,1.344207,28622736422.990000,1308481222.00,1308481222.00
sh.600060,2017-04-29,2017-03-31,0.020143,0.039981,0.143987,267975722.110000,1.142731,,1308481222.00,1308481222.00
sh.600060,2017-08-18,2017-06-30,0.029554,0.028644,0.137496,388608416.140000,1.080571,,1308481222.00,1308481222.00
sh.600060,2017-10-25,2017-09-30,0.045301,0.025859,0.130486,614051973.350000,0.931368,,1308481222.00,1308481222.00
sh.600060,2018-03-29,2017-12-31,0.070261,0.030368,0.136446,1002391952.620000,0.719829,30612763242.990000,1308481222.00,1308481222.00
sh.600060,2018-04-27,2018-03-31,0.020413,0.037522,0.151616,293102398.190000,0.731048,,1308481222.00,1308481222.00
sh.600060,2018-08-31,2018-06-30,0.024956,0.027698,0.149065,388109753.700000,0.682486,,1308481222.00,1308481222.00
sh.600060,2018-10-31,2018-09-30,0.026454,0.015044,0.149056,395168421.840000,0.539933,,1308481222.00,1308481222.00
sh.600060,2019-04-30,2018-12-31,0.028314,0.015565,0.146900,546767307.060000,0.299892,32009834445.650000,1308481222.00,1308481222.00
sh.600060,2019-04-30,2019-03-31,0.001899,0.006624,0.147495,50489624.380000,0.107759,,1308481222.00,1308481222.00
sh.600060,2019-08-09,2019-06-30,0.004402,0.007415,0.157724,111987853.060000,0.090770,,1308481222.00,1308481222.00
sh.600060,2019-10-23,2019-09-30,0.018674,0.014372,0.167906,339815909.290000,0.245808,,1308481222.00,1308481222.00
sh.600060,2020-04-30,2019-12-31,0.038791,0.023659,0.179623,806894177.380000,0.424975,30997087627.560000,1308481222.00,1308481222.00
sh.600060,2020-04-30,2020-03-31,0.003523,0.014974,0.158610,101284123.960000,0.443766,,1308481222.00,1308481222.00
sh.600060,2020-08-25,2020-06-30,0.024814,0.029808,0.175472,473963309.090000,0.657013,,1308481222.00,1308481222.00
sh.600060,2020-10-29,2020-09-30,0.038959,0.028581,0.165582,785409697.250000,0.662448,,1308481222.00,1308481222.00
sh.600060,2021-04-27,2020-12-31,0.079301,0.038804,0.179010,1525567216.960000,0.913629,35367014600.000000,1308481222.00,1308481222.00
sh.600060,2021-04-27,2021-03-31,0.012943,0.028343,0.163476,294141537.210000,1.029402,,1308481222.00,1308481222.00
sh.600060,2021-08-31,2021-06-30,0.024849,0.028294,0.160462,592975419.310000,0.930947,,1308481222.00,1308481222.00
sh.600060,2021-10-30,2021-09-30,0.040189,0.028851,0.155374,978646059.600000,0.952293,,1308481222.00,1289081222.00
sh.600060,2022-04-30,2021-12-31,0.071879,0.034086,0.157530,1595244373.580000,0.869533,43118073011.590000,1308481222.00,1289081222.00
sh.600060,2022-04-30,2022-03-31,0.018353,0.042740,0.173640,435280521.420000,0.942829,,1308261222.00,1289081222.00
sh.600060,2022-08-31,2022-06-30,0.036283,0.042291,0.175847,854874999.110000,1.026526,18179000000.000000,1308261222.00,1289081222.00
sh.600060,2022-10-31,2022-09-30,0.067281,0.045620,0.177620,1483154438.860000,1.238010,,1307652222.00,1289081222.00
sh.600060,2023-03-31,2022-12-31,0.099834,0.047037,0.182240,2151364053.420000,1.284064,40549045900.000000,1307652222.00,1289081222.00
sh.600060,2023-04-29,2023-03-31,0.034727,0.060340,0.181715,692896813.970000,1.530411,,1307652222.00,1289081222.00
sh.600060,2023-08-30,2023-06-30,0.058493,0.047670,0.171946,1185775767.350000,1.622961,,1307652222.00,1289081222.00
sh.600060,2023-10-25,2023-09-30,0.090355,0.048946,0.169894,1919955381.340000,1.682615,,1307652222.00,1289081222.00
sh.600060,2024-03-30,2023-12-31,0.115011,0.047557,0.169382,2549795427.200000,1.605526,48389378100.000000,1305401055.00,1289081222.00
sh.600060,2024-04-23,2024-03-31,0.024554,0.045253,0.157621,574786759.970000,1.487579,,1305401055.00,1289081222.00
sh.600060,2024-08-24,2024-06-30,0.045003,0.041014,0.158116,1044274571.060000,1.450143,,1305401055.00,1289081222.00
sh.600060,2024-10-30,2024-09-30,0.069570,0.038442,0.153100,1562685431.950000,1.361984,,1305401055.00,1295094388.00
sh.600061,2010-04-21,2010-03-31,0.003631,0.005948,0.086525,1966748.060000,0.038015,,429082940.00,429082940.00
sh.600061,2010-08-19,2010-06-30,0.013217,0.009187,0.077967,7293979.530000,0.044078,747231203.720000,429082940.00,429082940.00
sh.600061,2010-10-22,2010-09-30,0.016392,0.006967,0.068350,9147430.040000,0.039675,,429082940.00,429082940.00
sh.600061,2011-03-18,2010-12-31,0.037863,0.011531,0.073849,21278090.200000,0.049208,1741015256.500000,429082940.00,429082940.00
sh.600061,2011-04-21,2011-03-31,0.023521,0.023898,0.093463,13539822.400000,0.076088,,429082940.00,429082940.00
sh.600061,2011-08-10,2011-06-30,0.029803,0.012035,0.072388,17290896.780000,0.072307,1363749158.420000,429082940.00,429082940.00
sh.600061,2011-10-29,2011-09-30,0.037621,0.009339,0.058967,21971450.420000,0.078908,,429082940.00,429082940.00
sh.600061,2012-03-10,2011-12-31,0.029063,0.005580,0.053865,16815729.320000,0.039053,2900481035.240000,429082940.00,429082940.00
sh.600061,2012-04-21,2012-03-31,-0.025613,-0.025393,0.029854,-14797639.160000,-0.026941,,429082940.00,429082940.00
sh.600061,2012-08-30,2012-06-30,-0.022269,-0.009530,0.038083,-12863514.520000,-0.031034,1289788844.640000,429082940.00,429082940.00
sh.600061,2012-10-27,2012-09-30,-0.008126,-0.002031,0.037986,-4730073.280000,-0.022753,,429082940.00,429082940.00
sh.600061,2013-03-09,2012-12-31,0.008676,0.001570,0.047200,5107662.610000,0.011880,3163866228.330000,429082940.00,429082940.00
sh.600061,2013-04-24,2013-03-31,0.002299,0.001526,0.046524,1366946.250000,0.049522,,429082940.00,429082940.00
sh.600061,2013-08-28,2013-06-30,0.007416,0.002216,0.043000,4326179.770000,0.052141,1937622185.420000,429082940.00,429082940.00
sh.600061,2013-10-30,2013-09-30,0.010080,0.001754,0.038391,5870475.140000,0.036845,,429082940.00,429082940.00
sh.600061,2014-03-20,2013-12-31,0.010715,0.001426,0.041707,6210810.140000,0.014814,4343591719.170000,429082940.00,429082940.00
sh.600061,2014-04-19,2014-03-31,0.001812,0.001312,0.049071,1028846.920000,0.014169,,429082940.00,429082940.00
sh.600061,2014-08-28,2014-06-30,0.004361,0.001212,0.048946,2399495.340000,0.010654,1967490341.540000,429082940.00,429082940.00
sh.600061,2014-10-31,2014-09-30,-0.027736,-0.005543,0.044334,-17398164.810000,-0.037142,,429082940.00,429082940.00
sh.600061,2015-04-18,2014-12-31,0.010201,0.001036,0.046402,4885160.320000,0.014453,4683331872.680000,429082940.00,429082940.00
sh.600061,2015-04-30,2015-03-31,0.054772,1.236495,-0.054005,779228902.070000,0.151332,,3694151713.00,429082940.00
sh.600061,2015-08-28,2015-06-30,0.191028,1.934990,-0.015019,2622713809.170000,0.596565,9699574671.260000,3694151713.00,429082940.00
sh.600061,2015-10-30,2015-09-30,0.262312,2.161602,0.014460,3533717731.710000,0.789792,,3694151713.00,429082940.00
sh.600061,2016-03-31,2015-12-31,0.334245,2.047695,0.019712,4670218198.260000,1.224257,17846817551.370000,3694151713.00,429082940.00
sh.600061,2016-04-22,2016-03-31,0.024501,2.915628,0.053386,646333691.960000,1.220948,,3694151713.00,1962364989.00
sh.600061,2016-08-26,2016-06-30,0.051975,4.617702,0.058079,1386033214.680000,0.919487,4838628036.480000,3694151713.00,1962364989.00
sh.600061,2016-10-27,2016-09-30,0.079098,4.875311,0.058999,2113097083.590000,0.840988,,3694151713.00,1962364989.00
sh.600061,2017-03-31,2016-12-31,0.094922,5.021501,0.092834,2561088316.380000,0.693456,9321570900.000000,3694151713.00,1962364989.00
sh.600061,2017-04-28,2017-03-31,0.020996,2.914024,0.037013,634259845.570000,0.626407,,3694151713.00,1962364989.00
sh.600061,2017-08-24,2017-06-30,0.046361,4.113234,0.062456,1444828162.340000,0.601771,4867123492.900000,3694151713.00,1962364989.00
sh.600061,2017-10-28,2017-09-30,0.069474,4.878209,0.079132,2172938095.210000,0.558462,,3694151713.00,1962364989.00
sh.600061,2018-03-31,2017-12-31,0.081116,4.296288,0.071183,3027742090.410000,0.612636,10333855982.630000,4227129727.00,1962364989.00
sh.600061,2018-04-28,2018-03-31,0.013723,2.032879,0.030690,570508396.350000,0.597059,,4227129727.00,3694151713.00
sh.600061,2018-08-30,2018-06-30,0.022807,1.528501,0.039146,984023062.650000,0.509399,4908769381.750000,4227129727.00,3694151713.00
sh.600061,2018-10-31,2018-09-30,0.030086,0.644074,0.020499,1306121378.330000,0.416435,,4227129727.00,3694151713.00
sh.600061,2019-03-29,2018-12-31,0.046186,0.856578,0.009585,2025213958.120000,0.397305,10513823608.160000,4227129727.00,4173831926.00
sh.600061,2019-04-27,2019-03-31,0.032821,4.439626,0.033168,1348849018.270000,0.566820,,4227129727.00,4173831926.00
sh.600061,2019-08-30,2019-06-30,0.045383,3.970212,0.035381,1935979868.730000,0.599764,5596773564.320000,4227129727.00,4173831926.00
sh.600061,2019-10-31,2019-09-30,0.065378,4.535621,0.043857,2810392038.210000,0.718527,,4227129727.00,4173831926.00
sh.600061,2020-03-27,2019-12-31,0.078624,5.238841,0.046866,3500086436.080000,0.702014,11267404539.830000,4227129727.00,4173831926.00
sh.600061,2020-04-29,2020-03-31,0.016150,8.950454,0.072436,717887996.280000,0.564325,,4227129727.00,4173831926.00
sh.600061,2020-08-28,2020-06-30,0.057562,11.176723,0.076543,2575836873.410000,0.845684,6149049606.990000,4227129727.00,4173831926.00
sh.600061,2020-10-30,2020-09-30,0.084525,12.333863,0.137128,3977608234.610000,0.961380,,4227129727.00,4173831926.00
sh.600061,2021-04-02,2020-12-31,0.097993,4.904166,0.052950,4706347517.220000,0.981356,14383823506.810000,4227129727.00,4227129727.00
sh.600061,2021-04-30,2021-03-31,0.023375,7.446033,-0.036159,1203797663.620000,1.085860,,4227150337.00,4227150337.00
sh.600061,2021-08-27,2021-06-30,0.058000,4.987635,0.016929,3013803139.220000,0.707386,7824515689.390000,6425278864.00,6425278864.00
sh.600061,2021-10-28,2021-09-30,0.083585,5.028496,0.011887,4367723224.440000,0.705066,,6425299469.00,6425299469.00
sh.600061,2022-03-31,2021-12-31,0.100888,4.456413,0.003177,5308187406.330000,0.745929,15527995652.280000,6425301287.00,6425301287.00
sh.600061,2022-04-30,2022-03-31,0.001287,0.969237,-0.010917,204342238.080000,0.588140,,6425302701.00,6425302701.00
sh.600061,2022-08-27,2022-06-30,0.037393,2.631294,0.004019,2211347908.330000,0.617349,8433573010.250000,6425304219.00,6425304219.00
sh.600061,2022-10-29,2022-09-30,0.042762,1.894507,0.003188,2585861455.150000,0.466927,,6425305853.00,6425305853.00
sh.600061,2023-03-25,2022-12-31,0.058459,1.791211,0.005357,3468864800.210000,0.457803,12887387355.940000,6425306159.00,6425306159.00
sh.600061,2023-04-29,2023-03-31,0.016745,2.199845,0.023898,1015730083.500000,0.582621,,6425306261.00,6425306261.00
sh.600061,2023-08-31,2023-06-30,0.032518,1.844023,0.009576,1987796025.530000,0.430266,1068123322.790000,6425306876.00,6425306876.00
sh.600061,2023-10-28,2023-09-30,0.046507,1.687869,0.014307,2919464367.100000,0.502378,,6425307082.00,6425307082.00
sh.600061,2024-03-30,2023-12-31,0.045220,1.173031,0.015525,2947479812.700000,0.366804,13798852124.720000,6425307597.00,6425307597.00
sh.600061,2024-04-30,2024-03-31,0.006559,1.865229,-0.018467,485226167.110000,0.286482,,6425310493.00,6425310493.00
sh.600061,2024-08-30,2024-06-30,0.023378,2.118353,-0.001463,1474055885.170000,0.298821,695850029.190000,6425310802.00,6425310802.00
sh.600061,2024-10-31,2024-09-30,0.038851,1.904079,0.001561,2471043420.390000,0.312823,,6425311953.00,6425311953.00
sh.600062,2010-04-27,2010-03-31,0.049145,0.130157,0.368344,175945752.170000,0.840069,,571695948.00,318239561.00
sh.600062,2010-08-20,2010-06-30,0.081599,0.109919,0.353682,291685235.810000,0.875384,2622995653.310000,571695948.00,290875337.00
sh.600062,2010-10-28,2010-09-30,0.118072,0.105977,0.355355,430607892.480000,0.920251,,571695948.00,290875337.00
sh.600062,2011-03-10,2010-12-31,0.141838,0.099314,0.361829,532995445.030000,0.909740,5303043176.570000,571695948.00,290875337.00
sh.600062,2011-04-27,2011-03-31,0.048357,0.129600,0.377305,191249574.770000,0.938813,,571695948.00,290875337.00
sh.600062,2011-08-27,2011-06-30,0.075061,0.101378,0.346028,298526780.450000,0.920819,2912456289.220000,571695948.00,571695948.00
sh.600062,2011-10-29,2011-09-30,0.100931,0.090156,0.336151,407655192.040000,0.868038,,571695948.00,571695948.00
sh.600062,2012-03-13,2011-12-31,0.130282,0.086556,0.323012,552517390.190000,0.925315,6303633694.760000,571695948.00,571695948.00
sh.600062,2012-04-28,2012-03-31,0.050379,0.114007,0.312908,218868569.050000,0.975347,,571695948.00,571695948.00
sh.600062,2012-08-20,2012-06-30,0.078150,0.090921,0.308891,336605014.290000,0.997373,3666769865.850000,571695948.00,571695948.00
sh.600062,2012-10-29,2012-09-30,0.108862,0.085152,0.314795,477503679.610000,1.054583,,571695948.00,571695948.00
sh.600062,2013-03-29,2012-12-31,0.137894,0.090216,0.333061,630547213.710000,1.074711,6912922372.460000,571695948.00,571695948.00
sh.600062,2013-04-27,2013-03-31,0.034195,0.086003,0.322551,160689062.050000,0.973011,,571695948.00,571695948.00
sh.600062,2013-08-17,2013-06-30,0.072045,0.089490,0.326020,341137734.280000,1.080783,3774671860.180000,571695948.00,571695948.00
sh.600062,2013-10-26,2013-09-30,0.108689,0.091141,0.318929,526307441.400000,1.156190,,571695948.00,571695948.00
sh.600062,2014-03-12,2013-12-31,0.174376,0.127798,0.345979,873444855.850000,1.522995,6770993684.160000,571695948.00,571695948.00
sh.600062,2014-04-29,2014-03-31,0.027772,0.144109,0.476347,150475391.180000,1.502504,,571695948.00,571695948.00
sh.600062,2014-08-26,2014-06-30,0.058472,0.146304,0.481625,316211965.250000,1.478401,2137861520.460000,571695948.00,571695948.00
sh.600062,2014-10-28,2014-09-30,0.078833,0.133960,0.485865,430879966.810000,1.357695,,571695948.00,571695948.00
